id,gender,age in 1st year,age at graduation,ethnicity,GPA 1st Year,GPA 2nd Year,GPA 3rd Year,GPA 4th Year,GPA - 5th Year,Job Placement - 3rd Year,Job Placement - 4th Year,Job Placement - 5th Year,Year of Graduation
cffc65f4-8a18-50fb-b0fb-3801ad06ad15,M,18,21,ASIAN,3.78,3.63,3.63,3.53,,,Yes,,4th Year
d00393ae-453f-50d8-ad2d-2a0c1d5caf2e,M,18,21,CAUCASN,3.36,3.36,3.36,3.36,,,,,4th Year
d1063ecc-f6b4-5e66-b127-418e53ebbb47,M,18,21,CAUCASN,3.42,3.36,3.36,3.42,,,Yes,,4th Year
d11784c7-eda9-5fb1-ab50-10892857797e,M,18,21,CAUCASN,2.89,3.06,3.06,3.26,,,Yes,,4th Year
d151ff2c-d9ae-5873-aaec-8197974ffd73,M,18,21,HISPANIC LATINO AMER,3.2,3.2,3.2,3.24,,,,,4th Year
d15656da-53c9-5540-910f-6e3b78081be8,M,18,21,HISPANIC LATINO AMER,3.28,3.28,3.28,3.28,,,,,4th Year
d19ef678-8bbd-5d9f-93ee-47543c2efea1,M,18,21,CAUCASN,3.34,3.02,3.15,3.34,,,Yes,,4th Year
d1d5c6ba-a96a-57e7-9bdf-55e8d33d66a2,M,18,21,HISPANIC LATINO AMER,3.49,3.49,3.49,3.49,,,Yes,,4th Year
d2040451-91c2-5019-8a98-74ab3a067bba,M,18,21,CAUCASN,3.06,3.06,3.1,3.06,,,Yes,,4th Year
d214ee37-75b6-544b-b021-0cad79176e5f,M,18,21,ASIAN,2.67,2.67,3.12,3.07,,Yes,,,4th Year
d247bbe6-139c-5153-bb26-b8ca32bd8107,M,18,21,ASIAN,2.62,2.49,3.12,3.03,,Yes,,,4th Year
d27f3709-248f-514e-b3cf-70144ec16e3f,F,18,21,HISPANIC LATINO AMER,3.42,3.37,3.37,3.42,,Yes,Yes,,4th Year
d28033ba-1e41-588b-9d40-f34c6e90828f,M,18,21,HISPANIC LATINO AMER,3.65,3.65,3.65,3.65,,Yes,Yes,,4th Year
d36be64c-4635-50c8-b4f1-d05fbaa83298,M,18,21,CAUCASN,3.05,2.76,3.2,3.05,,Yes,,,4th Year
d36d5e0b-4845-5ecd-8211-0464ada3bd85,M,18,21,CAUCASN,3.88,3.71,3.71,3.88,,Yes,Yes,,4th Year
d423659b-5adc-5354-b9b1-eaa5bb3b4ffe,F,18,21,ASIAN,3.09,3.09,3.14,3.14,,Yes,Yes,,4th Year
d4446224-db42-53cb-a8d1-0b96dd6d8645,M,18,21,CAUCASN,3.94,3.83,3.83,3.94,,Yes,,,4th Year
d44e8d06-413f-5ec3-832f-91a669e9cb40,F,18,21,ASIAN,3.21,3.21,3.21,3.24,,,,,4th Year
d49daba1-f01d-52cb-917a-28e17c55cd96,M,18,21,ASIAN,3.54,3.54,3.54,3.54,,Yes,,,4th Year
d4a31ea6-69ec-56b8-8087-9f7fb8537034,M,18,21,ASIAN,2.63,2.59,3.14,3.03,,Yes,,,4th Year
d4b59eb4-8dbe-58ec-b813-2e7289490d51,F,18,21,AFRO-AM,3.2,3.2,3.2,3.2,,Yes,,,4th Year
d4ded3ad-418a-5ffb-92ec-b8123b4d4232,M,18,21,CAUCASN,2.44,2.53,3.14,3.02,,Yes,,,4th Year
d5c5a293-f6e7-5cc1-ba26-147cad0984ae,M,18,21,CAUCASN,2.95,2.95,3.15,3.08,,Yes,,,4th Year
d5cc517b-c7ac-50e7-b15a-490b30a28a65,M,18,21,CAUCASN,3.66,3.66,3.66,3.66,,Yes,Yes,,4th Year
d6210507-30d4-5c56-bb9f-7c528e89aea7,M,18,21,CAUCASN,3.3,3.3,3.3,3.3,,Yes,,,4th Year
d6acd24f-42bd-5c8f-a726-b91907996199,M,18,21,CAUCASN,3,3,3.27,3,,Yes,,,4th Year
d6e0e823-05e8-5ef2-920e-caa660259bd1,M,18,21,HISPANIC LATINO AMER,3.66,3.66,3.66,3.66,,Yes,Yes,,4th Year
d6fddbb4-ff3a-57ea-8708-c44101a7a446,M,18,21,ASIAN,3.6,3.6,3.6,3.6,,Yes,,,4th Year
d79effd8-18f1-55aa-8e41-a86b741e739a,M,18,21,HISPANIC LATINO AMER,3.16,3.16,3.16,3.16,,Yes,,,4th Year
d82fd528-4f95-592f-b6c6-b8abb5c97b9b,M,18,21,HISPANIC LATINO AMER,3.17,3.17,3.17,3.17,,Yes,Yes,,4th Year
d930c56d-1503-5f2d-8633-ffed7f9be286,F,18,21,CAUCASN,3.93,3.82,3.82,3.74,,Yes,,,4th Year
d966a52e-b45a-52e5-a839-77cd5897b616,M,18,21,ASIAN,3.67,3.41,3.41,3.67,,,Yes,,4th Year
d9b5b1cb-088a-55b1-8526-a8c85afc6a82,M,18,21,ASIAN,3.51,3.37,3.37,3.51,,,,,4th Year
d9d3af38-4e38-537a-b1d7-20c7f082728c,M,18,21,ASIAN,3.51,3.38,3.38,3.51,,,,,4th Year
da1acfaf-c037-5afa-8212-784ea1268ead,M,18,21,CAUCASN,3.08,3.08,3.21,3.08,,,,,4th Year
da483a43-a845-5e73-8e87-ed59b7c4a7e2,M,18,21,ASIAN,3.66,3.66,3.66,3.66,,Yes,Yes,,4th Year
dad036ea-17a4-58ba-9a7c-1cd69ce5e060,M,18,21,HAW/PAC,3.15,3.15,3.15,3.15,,,,,4th Year
dad54616-a8e9-5ec7-8b14-c16a75e9cafd,F,18,21,CAUCASN,3.01,2.62,2.63,3.22,,,,,4th Year
db11d6e9-9ba4-5681-966b-4584dc5ed0bd,F,18,21,HISPANIC LATINO AMER,4,4,4,3.94,,,,,4th Year
db496733-e003-5ac8-b1f1-ab28f5d8ee49,M,18,21,ASIAN,3,3,3,3,,Yes,Yes,,4th Year
db5e0dd5-234a-5784-9d07-c03696c7dd46,M,18,21,CAUCASN,2.77,2.77,3.02,3.11,,Yes,,,4th Year
db7a2bd9-d168-5ea6-858a-8fa538a5daee,M,18,21,HISPANIC LATINO AMER,3.16,3.16,3.16,3.16,,Yes,,,4th Year
dbf4ff49-1caa-5206-bdaa-312ed7322995,M,18,21,CAUCASN,3.55,3.43,3.43,3.55,,Yes,,,4th Year
dc357aaf-b88d-59a3-a9a4-71deeceb09ce,M,18,21,ASIAN,2.64,2.66,3.13,3.03,,Yes,,,4th Year
dc4be821-9e33-5576-8de6-920230346d56,M,18,21,CAUCASN,3.29,3.29,3.29,3.29,,,,,4th Year
dcd94427-2f16-59f6-b870-958c36eaf91b,M,18,21,ASIAN,3.3,3.3,3.3,3.3,,,,,4th Year
dd4856aa-49b7-5ac7-810f-ef4ae6648d88,M,18,21,ASIAN,3.31,3.31,3.31,3.31,,Yes,,,4th Year
dd807cb7-9466-548f-b37c-01ff57832d77,F,18,21,HISPANIC LATINO AMER,4,4,4,4,,Yes,,,4th Year
ddcf411b-c161-535b-befd-1a0443364145,F,18,21,HISPANIC LATINO AMER,3.09,3.09,3.01,3.09,,Yes,,,4th Year
ddedafdf-cd7c-5cfc-b044-d46a7c822e84,M,18,21,CAUCASN,3.67,3.42,3.42,3.67,,Yes,Yes,,4th Year
de088ff3-d4e9-507b-85e3-e8b345f29dcb,M,18,21,HISPANIC LATINO AMER,3.52,3.45,3.45,3.52,,Yes,,,4th Year
de1f390e-7647-59fb-bff5-e1aa17e4d97d,M,18,21,ASIAN,3,3,3,3,,Yes,,,4th Year
de37a2d1-a3b8-59b8-8814-21c89dffdc6f,M,18,21,ASIAN,3.56,3.54,3.54,3.56,,Yes,,,4th Year
de45b757-1a17-5005-9b0c-3efc9374a60b,F,18,21,HAW/PAC,3.22,3.22,3.22,3.24,,Yes,,,4th Year
debf3550-692a-594a-9bf4-31cbb9b8b4f2,F,18,21,ASIAN,3.41,3.27,3.27,3.41,,,,,4th Year
df5af209-f213-53f8-80b8-b601e5bbdd70,M,18,21,HISPANIC LATINO AMER,2.96,3.04,3.21,3.07,,Yes,Yes,,4th Year
dfa33882-8e09-539d-930a-94b16f377467,M,18,21,CAUCASN,3,3,3,3,,Yes,Yes,,4th Year
e09b0da0-af9f-5742-bbfa-a3ab7b2fe26e,M,18,21,ASIAN,3.19,3.19,3.08,3.19,,Yes,Yes,,4th Year
e0bead93-170b-502d-b5fe-1a57bc9dc59c,M,18,21,ASIAN,3.6,3.6,3.6,3.6,,Yes,,,4th Year
e0f1c141-44cd-5297-a6a7-eb266f9db737,M,18,21,HISPANIC LATINO AMER,3.13,3.13,3.13,3.23,,Yes,,,4th Year
e108a853-5c4c-5558-affa-bd32ff8934ea,M,18,21,HISPANIC LATINO AMER,3.68,3.48,3.48,3.68,,Yes,Yes,,4th Year
e1c85b7c-b0c7-581b-b308-69e0515465da,M,18,21,HISPANIC LATINO AMER,3.65,3.65,3.65,3.65,,,Yes,,4th Year
e29868c2-a9d3-5d10-8ec2-396f34d876e0,M,18,21,CAUCASN,3.55,3.44,3.44,3.55,,,,,4th Year
e30e7580-dbee-57fa-9308-e9af365d9fee,M,18,21,HISPANIC LATINO AMER,3.32,3.32,3.32,3.32,,,,,4th Year
e3432903-755b-5750-bd87-2312b3619098,M,18,21,ASIAN,3.34,3.03,3.19,3.34,,,,,4th Year
e387cc28-03ed-5d9a-870a-5a87a2352b19,M,18,21,ASIAN,3.61,3.61,3.61,3.61,,,Yes,,4th Year
e41b18f7-85db-5534-82c8-9412a476d495,M,18,21,ASIAN,3.23,3.23,3.23,3.24,,,,,4th Year
e470b975-5303-501b-bf3a-9ad64ec88e04,M,18,21,ASIAN,3.45,3.34,3.34,3.45,,,Yes,,4th Year
e4879361-6c07-5e49-90dc-ad3d19b90395,M,18,21,HISPANIC LATINO AMER,3.2,3.2,3.2,3.2,,,,,4th Year
e49529ba-46d3-532e-8add-48f84fc6ea06,M,18,21,ASIAN,3.18,3.18,2.84,3.18,,,Yes,,4th Year
e4b7d424-98dc-5909-bb35-0c82e5a83e5c,F,18,21,CAUCASN,3.42,3.38,3.38,3.42,,,Yes,,4th Year
e52813d7-6871-59f2-bfb5-018620594fb4,M,18,21,ASIAN,4,4,4,4,,,,,4th Year
e55d9102-bee3-5d3c-82aa-d444492bcae6,M,18,21,HISPANIC LATINO AMER,3.33,3.33,3.33,3.33,,,,,4th Year
e57c5d37-2180-5cd8-b9ca-b668173b2980,M,18,21,CAUCASN,3.45,3.35,3.35,3.45,,,Yes,,4th Year
e587f0e7-7add-5b1f-a58e-5c63b5395442,F,18,21,ASIAN,3.56,3.55,3.55,3.56,,,,,4th Year
e6691aec-7f03-5d4d-ac45-c35609e8b57a,F,18,21,ASIAN,2.81,2.81,3,3.04,,,Yes,,4th Year
e66b137b-fa6d-57b1-8391-00a05f44c957,M,18,21,ASIAN,3.34,3.04,3.22,3.34,,,,,4th Year
e6b613c9-48e6-52ea-ab21-504b9714ee18,M,18,21,HISPANIC LATINO AMER,3.69,3.51,3.51,3.69,,,Yes,,4th Year
e74bf694-1e53-5719-bcfa-473921d4b2b2,M,18,21,ASIAN,3.95,3.84,3.84,3.92,,,,,4th Year
e7594c4f-47b1-5173-8b5a-8dfd7f8ad837,M,18,21,ASIAN,3.02,2.67,2.89,3.22,,,,,4th Year
e75b8cfb-d75f-5ef2-bbe2-8fc9f034ba02,M,18,21,ASIAN,3.06,3.06,3.11,3.06,,,Yes,,4th Year
e77d5fd6-4436-564a-8e41-b4c5ce709a84,M,18,21,CAUCASN,3.54,3.54,3.54,3.54,,,,,4th Year
e7ba45cb-30df-52d6-9cb5-7718f187df5d,M,18,21,CAUCASN,3.61,3.61,3.61,3.61,,,Yes,,4th Year
e82182f9-ea44-5149-bc11-42f1e76144f5,M,18,21,ASIAN,3.41,3.28,3.28,3.41,,,,,4th Year
e857734a-479c-5ada-83c4-bae018bf8cd2,F,18,21,ASIAN,3.3,3.3,3.3,3.3,,,,,4th Year
e8918cdb-fa40-50b8-9d23-5ce5caf0eedb,M,18,21,AMER-IND,3.35,3.35,3.35,3.35,,,,,4th Year
e937148e-b8a1-5487-9616-99bb9ddcd01d,F,18,21,CAUCASN,3.67,3.43,3.43,3.67,,,Yes,,4th Year
e9479e8d-8054-5271-9839-2ef525b1bbc1,M,18,21,ASIAN,2.88,3.03,3.17,3.12,,,,,4th Year
e96d7c26-4c3e-572f-b9b9-fd1df3fb3537,M,18,21,HAW/PAC,2.45,2.57,2.69,3.02,,,,,4th Year
e9885a86-8b25-5d63-b758-ef643693b918,M,18,21,HISPANIC LATINO AMER,3.1,3.1,2.97,3.14,,,Yes,,4th Year
ea1424ec-7f90-587b-968d-799684001b45,M,18,21,CAUCASN,3.15,3.15,3.15,3.15,,,,,4th Year
ea2dc6b7-cad5-5802-bd37-c5c890a0bfc4,M,18,21,ASIAN,2.78,2.65,2.65,3.01,,,,,4th Year
ea77f491-0b7a-5050-b0ac-b5ae46c7d67e,M,18,21,CAUCASN,3,3,3,3,,,Yes,,4th Year
ea7e0aad-972f-59ab-9039-e5d5e29affb7,M,18,21,CAUCASN,3.17,3.17,3.17,3.17,,,Yes,,4th Year
eafffe13-f722-50af-908e-c965da0b489a,M,18,21,AFRO-AM,3.39,3.42,3.42,3.39,,,,,4th Year
eb0fe2f5-6868-50f3-8090-5c217d141cb9,M,18,21,ASIAN,3,3,3,3,,,,,4th Year
eb45c7c8-6f20-516b-8230-4fa04776eb54,F,18,21,HISPANIC LATINO AMER,3,3,3,3,,,Yes,,4th Year
eb9e8e28-fd08-5056-873f-c029a715689c,M,18,21,CAUCASN,2.77,2.77,2.77,3.25,,,Yes,,4th Year
eba245f0-c5d3-55d6-a07f-8122b04426c0,F,18,21,ASIAN,3.81,3.69,3.69,3.59,,,Yes,,4th Year
ebd53766-1188-567b-a5ef-214d713030e8,F,18,21,HISPANIC LATINO AMER,3.4,3.4,3.4,3.4,,,,,4th Year
eca8f801-6ca7-5268-b473-3afc55060ae2,M,18,21,HISPANIC LATINO AMER,3.09,3.09,3.18,3.09,,Yes,,,4th Year
eccc3e5b-986f-5eb5-9eef-28e3a5cded74,M,18,21,ASIAN,4,4,4,4,,,,,4th Year
ecd205fe-b3f8-583e-8648-386c06d4fbe2,F,18,21,HISPANIC LATINO AMER,3.49,3.49,3.49,3.49,,,Yes,,4th Year
ecedc045-474f-524c-be11-22516071f801,M,18,21,ASIAN,2.88,3.04,3.2,3.12,,,Yes,,4th Year
ed0c1d17-ace4-59d5-b327-98eb13982215,F,18,21,AFRO-AM,3.49,3.49,3.49,3.49,,,Yes,,4th Year
ed6d6189-4130-5442-a8d8-d768c2785000,M,18,21,HISPANIC LATINO AMER,3,3,3,3,,,Yes,,4th Year
eda6b6f4-b5f9-524c-9108-1452ccca87f0,M,18,21,HISPANIC LATINO AMER,3.34,3.05,3.05,3.34,,,,,4th Year
edbc0799-25ae-595f-8b41-181ca9730013,M,18,21,CAUCASN,2.76,2.76,2.76,3.04,,,Yes,,4th Year
edcea6bb-ca9f-58bd-b4aa-226d74b34166,M,18,21,ASIAN,3.03,2.69,3.18,3.22,,Yes,,,4th Year
ede8e033-d77b-58fd-9aad-c44887fdafd1,F,18,21,ASIAN,3.36,3.36,3.36,3.36,,,,,4th Year
ee086f64-5991-5a20-aaa9-bc296a7ac1da,M,18,21,CAUCASN,3.33,3.33,3.33,3.33,,,,,4th Year
ee15b5d9-61fc-519d-82b8-a6a3957ee4d2,M,18,21,AMER-IND,3.05,2.77,2.77,3.05,,,,,4th Year
ee1b6866-1c1e-5432-ac84-41547758e3d0,M,18,21,ASIAN,3.57,3.57,3.57,3.57,,,,,4th Year
ee2f4736-9a22-5e63-978a-5c06e42abff5,M,18,21,ASIAN,3.66,3.66,3.66,3.66,,,Yes,,4th Year
ee850e87-11c3-5d60-800b-1999caf1c233,M,18,21,CAUCASN,3.67,3.44,3.44,3.67,,,Yes,,4th Year
f0302c32-e2c3-54a9-84dc-11b1d106df60,M,18,21,HISPANIC LATINO AMER,3.24,3.24,3.24,3.24,,,,,4th Year
f0dd528e-35d4-5c2a-9846-8f53f7c4a2cd,M,18,21,ASIAN,3.33,3.33,3.33,3.33,,Yes,Yes,,4th Year
f1381b29-006d-5ec4-84ca-ba90c9d69657,F,18,21,ASIAN,3.68,3.49,3.49,3.68,,,Yes,,4th Year
f17f6e19-e773-5496-a81e-d471b680c138,M,18,21,CAUCASN,3.11,3.11,3.07,3.11,,,Yes,,4th Year
f1d4dfe5-8240-5f84-9390-efd8f1b52c68,M,18,21,HISPANIC LATINO AMER,3.53,3.54,3.54,3.53,,,,,4th Year
f1e245c3-0285-5052-afd8-c94d26be34c6,M,18,21,ASIAN,3.43,3.43,3.43,3.43,,,Yes,,4th Year
f25c41c2-7ad6-5600-b681-0cb806c531e3,M,18,21,CAUCASN,2.65,2.76,3.08,3.03,,Yes,,,4th Year
f27b70de-5953-5f75-94dc-f9224286c341,M,18,21,ASIAN,3.44,3.27,3.27,3.44,,,Yes,,4th Year
f27d1c0b-4ee8-5b0c-b546-c0f75bbfbeaa,F,18,21,CAUCASN,2.69,2.69,2.69,3.07,,,,,4th Year
f3692280-db78-56ba-b11a-5792facf2bd2,M,18,21,ASIAN,2.9,2.9,2.9,3.26,,,Yes,,4th Year
f369b485-9ad3-5f8b-85b3-f9cff98c2423,M,18,21,AFRO-AM,3.41,3.29,3.29,3.41,,Yes,,,4th Year
f59a9ee9-d389-5c3d-935f-45b378e04800,F,18,21,HISPANIC LATINO AMER,2.97,2.97,3.02,3.17,,,,,4th Year
f5ef748b-cf81-531b-8c85-e4d9e70a7f76,M,18,21,ASIAN,3.06,3.06,3.12,3.06,,Yes,Yes,,4th Year
f624986a-b23e-5c39-9738-b7f00e9d4d04,M,18,21,HISPANIC LATINO AMER,3.4,3.4,3.4,3.4,,,,,4th Year
f651d933-8822-5d16-8458-3c9a407ac0b7,F,18,21,ASIAN,3.69,3.52,3.52,3.69,,Yes,Yes,,4th Year
f654936b-3d4d-5625-80cf-45f71dd3c776,M,18,21,HISPANIC LATINO AMER,3.4,3.4,3.4,3.4,,,,,4th Year
f69a7c71-9e37-54e9-9390-7f7dae969c06,M,18,21,ASIAN,3.33,3.33,3.33,3.33,,,Yes,,4th Year
f6cd3945-1183-5d82-a3eb-b5253781577d,M,18,21,CAUCASN,3.78,3.64,3.64,3.54,,Yes,Yes,,4th Year
f6feb1d9-10bf-5a83-b2ef-1cf871a7212e,M,18,21,HISPANIC LATINO AMER,3.05,2.78,2.78,3.05,,,Yes,,4th Year
f71a5431-95d5-5bee-a4ac-20acfba7cb59,M,18,21,HISPANIC LATINO AMER,3.62,3.32,3.32,3.62,,Yes,Yes,,4th Year
f78cb411-130b-5ee4-80f0-4e2f2a9a529b,M,18,21,ASIAN,3.41,3.3,3.3,3.41,,,,,4th Year
f7d5256c-eb1a-5d9c-9f76-f6d1200acab2,M,18,21,HISPANIC LATINO AMER,2.96,3.05,3.05,3.08,,,,,4th Year
f81f2c0f-c425-5cea-9b83-f4b675085cdf,M,18,21,HISPANIC LATINO AMER,3.42,3.39,3.39,3.42,,,Yes,,4th Year
f8386aa9-a450-566f-b733-4aa60d4d75de,F,18,21,ASIAN,3.01,3.01,3.01,3.27,,Yes,,,4th Year
f87e2160-5d3f-547a-bc44-c8e7202b7c90,F,18,21,ASIAN,3.04,2.71,3.14,3.22,,Yes,,,4th Year
f8ec8681-dc3b-50d7-9d66-8cf82bd81cb1,M,18,21,ASIAN,3.43,3.43,3.43,3.43,,Yes,Yes,,4th Year
f9690eac-23bf-5d84-bb89-eda6816e8c39,M,18,21,CAUCASN,3.57,3.57,3.57,3.57,,,,,4th Year
f9d0de44-9800-5a3f-ba94-fdafab18f6b7,M,18,21,HISPANIC LATINO AMER,3.43,3.2,3.2,3.43,,,Yes,,4th Year
f9f99fa2-1347-53d8-8c96-50fdaf818051,M,18,21,ASIAN,3.58,3.58,3.58,3.58,,,,,4th Year
fa555941-bf1c-5f0e-a068-71e5d90865f4,M,18,21,CAUCASN,3.06,3.06,3.13,3.06,,,Yes,,4th Year
faf2c7ee-94cc-57e8-baa5-0198dec04ca9,M,18,21,ASIAN,3.55,3.45,3.45,3.55,,,,,4th Year
fb1c7494-248b-500d-9e3b-68d4e4563b07,F,18,21,CAUCASN,2.96,3.06,3.06,3.09,,Yes,,,4th Year
fb8350c8-5983-547f-bd06-fcf3ae862925,M,18,21,AMER-IND,3.38,3.16,3.16,3.38,,,,,4th Year
fc616440-f185-5ee9-a379-9de0cf08ee0a,M,18,21,HISPANIC LATINO AMER,3.14,3.14,3.14,3.23,,Yes,,,4th Year
fcc30793-2c05-5d16-99cd-84437aa64c0b,M,18,21,CAUCASN,3.15,3.15,3.15,3.23,,Yes,,,4th Year
fd475195-3b06-5f36-8540-1bdd9ff83f49,F,18,21,ASIAN,2.76,2.76,3.03,3.05,,Yes,Yes,,4th Year
fd9d2a73-bb5c-53cd-baee-f764ba5f703d,M,18,21,ASIAN,2.78,2.66,3.01,3.25,,Yes,Yes,,4th Year
fe4d3dcb-6e82-541c-b526-9439dbd87ba1,M,18,21,HISPANIC LATINO AMER,3.62,3.33,3.33,3.62,,Yes,Yes,,4th Year
fe996281-fe9e-54c3-8d72-e7a35ce9a4c8,M,18,21,ASIAN,2.71,2.71,3.08,3.07,,Yes,,,4th Year
fecabad1-751b-5971-a5d9-196902ada9f0,F,18,21,ASIAN,3.31,3.31,3.31,3.31,,Yes,Yes,,4th Year
fef6f1cc-0ace-5277-b227-588562539e32,M,18,21,ASIAN,3.52,3.46,3.46,3.52,,Yes,,,4th Year
ff0da596-b76a-50e6-9b6c-214b6ba3eca2,F,18,21,ASIAN,2.79,2.75,3.08,3.25,,Yes,Yes,,4th Year
ff309171-e96e-556d-9c66-ba0b0b4d37af,M,18,21,ASIAN,3.25,3.25,3.25,3.24,,Yes,,,4th Year
ff496aab-8161-58fd-b7d7-24bd92b0de1a,F,18,21,ASIAN,3.01,3.01,3.01,3.01,,Yes,,,4th Year
ff782ff9-d8fd-5a4a-ba8b-479e5a8735ee,F,18,21,CAUCASN,3.63,3.42,3.42,3.63,,Yes,,,4th Year
ffaa2ecf-bb13-500b-be32-2275223234f6,M,18,21,HAW/PAC,3.61,3.61,3.61,3.61,,Yes,,,4th Year
ffdf617b-1e79-52bd-ae26-79ab87eb6feb,M,18,21,AFRO-AM,3.08,3.08,3.22,3.08,,Yes,,,4th Year
02cfd3a0-4afa-50b6-8d62-17b7b57ce09a,M,18,22,CAUCASN,2.75,2.75,3.08,2.75,3.12,,,,5th Year
06407631-1495-5401-9be0-35bdbcd4504f,F,18,22,CAUCASN,2.9,2.9,2.9,2.9,3.16,,,,5th Year
09043a61-6f6e-5468-9476-d1fcec77412d,M,18,22,ASIAN,2.78,2.78,2.78,2.78,3.2,,,,5th Year
097034bc-8565-5986-9490-044497b97dc6,M,18,22,HISPANIC LATINO AMER,2.9,2.9,2.9,2.9,3.17,,,,5th Year
09c62f8a-6fbe-53b0-a8eb-0b665bf0dd0c,M,18,22,HISPANIC LATINO AMER,2.91,2.91,2.91,2.91,3.23,,,,5th Year
